seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2151,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2151,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2151,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2151,row_weighted,balanced_accuracy,0.45238095238095233,0.7023809523809523,0.25
2151,row_weighted,macro_f1,0.4484848484848485,0.6904761904761905,0.24199134199134198
2151,row_weighted,mcc,-0.09759000729485333,0.4147575310031266,0.51234753829798
2152,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2152,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2152,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2152,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2152,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2152,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2153,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2153,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2153,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2153,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2153,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2153,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2154,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2154,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2154,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2154,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2154,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2154,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2155,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2155,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2155,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2155,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2155,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2155,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2156,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2156,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2156,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2156,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2156,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2156,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2157,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2157,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2157,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2157,row_weighted,balanced_accuracy,0.45238095238095233,0.6309523809523809,0.1785714285714286
2157,row_weighted,macro_f1,0.4484848484848485,0.606060606060606,0.15757575757575748
2157,row_weighted,mcc,-0.09759000729485333,0.2828894749305018,0.38047948222535516
2158,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2158,row_weighted,pr_auc_active,0.486975986975987,0.55995670995671,0.072980722980723
2158,row_weighted,pr_auc_inactive,0.6205738705738706,0.7745421245421246,0.15396825396825398
2158,row_weighted,balanced_accuracy,0.5476190476190476,0.7023809523809523,0.15476190476190477
2158,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2158,row_weighted,mcc,0.09759000729485333,0.4147575310031266,0.3171675237082733
2159,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2159,row_weighted,pr_auc_active,0.48247863247863243,0.545970695970696,0.0634920634920636
2159,row_weighted,pr_auc_inactive,0.5954604918890634,0.6793040293040293,0.08384353741496597
2159,row_weighted,balanced_accuracy,0.6071428571428572,0.6309523809523809,0.023809523809523725
2159,row_weighted,macro_f1,0.606060606060606,0.606060606060606,0.0
2159,row_weighted,mcc,0.21957751641341997,0.2828894749305018,0.06331195851708185
2160,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2160,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2160,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2160,row_weighted,balanced_accuracy,0.4642857142857143,0.6309523809523809,0.16666666666666663
2160,row_weighted,macro_f1,0.46153846153846156,0.606060606060606,0.1445221445221444
2160,row_weighted,mcc,-0.07142857142857142,0.2828894749305018,0.35431804635907327
2161,row_weighted,roc_auc,0.5,0.5952380952380953,0.09523809523809534
2161,row_weighted,pr_auc_active,0.49173789173789173,0.545970695970696,0.0542328042328043
2161,row_weighted,pr_auc_inactive,0.6168890633176347,0.6793040293040293,0.06241496598639462
2161,row_weighted,balanced_accuracy,0.6071428571428572,0.7023809523809523,0.09523809523809512
2161,row_weighted,macro_f1,0.606060606060606,0.6904761904761905,0.0844155844155845
2161,row_weighted,mcc,0.21957751641341997,0.4147575310031266,0.19518001458970666
2162,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2162,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2162,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2162,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2162,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2162,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2163,row_weighted,roc_auc,0.5238095238095238,0.6428571428571429,0.11904761904761907
2163,row_weighted,pr_auc_active,0.5036426536426536,0.55995670995671,0.05631405631405639
2163,row_weighted,pr_auc_inactive,0.6304945054945055,0.7745421245421246,0.1440476190476191
2163,row_weighted,balanced_accuracy,0.6190476190476191,0.6309523809523809,0.011904761904761862
2163,row_weighted,macro_f1,0.6153846153846154,0.606060606060606,-0.009324009324009452
2163,row_weighted,mcc,0.23809523809523808,0.2828894749305018,0.044794236835263734
2164,row_weighted,roc_auc,0.5476190476190477,0.5952380952380953,0.04761904761904767
2164,row_weighted,pr_auc_active,0.5195156695156695,0.545970695970696,0.02645502645502651
2164,row_weighted,pr_auc_inactive,0.6432496075353218,0.6793040293040293,0.036054421768707545
2164,row_weighted,balanced_accuracy,0.6904761904761905,0.6309523809523809,-0.059523809523809534
2164,row_weighted,macro_f1,0.6904761904761905,0.606060606060606,-0.0844155844155845
2164,row_weighted,mcc,0.38095238095238093,0.2828894749305018,-0.09806290602187911
2165,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2165,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2165,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2165,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2165,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2165,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2166,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2166,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2166,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2166,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2166,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2166,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2167,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2167,row_weighted,pr_auc_active,0.48247863247863243,0.55995670995671,0.07747807747807756
2167,row_weighted,pr_auc_inactive,0.5954604918890634,0.7745421245421246,0.1790816326530612
2167,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2167,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2167,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2168,row_weighted,roc_auc,0.5,0.5952380952380953,0.09523809523809534
2168,row_weighted,pr_auc_active,0.49173789173789173,0.545970695970696,0.0542328042328043
2168,row_weighted,pr_auc_inactive,0.6168890633176347,0.6793040293040293,0.06241496598639462
2168,row_weighted,balanced_accuracy,0.6071428571428572,0.7023809523809523,0.09523809523809512
2168,row_weighted,macro_f1,0.606060606060606,0.6904761904761905,0.0844155844155845
2168,row_weighted,mcc,0.21957751641341997,0.4147575310031266,0.19518001458970666
2169,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2169,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2169,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2169,row_weighted,balanced_accuracy,0.6071428571428572,0.7738095238095238,0.16666666666666663
2169,row_weighted,macro_f1,0.606060606060606,0.7692307692307693,0.1631701631701633
2169,row_weighted,mcc,0.21957751641341997,0.5476190476190477,0.32804153120562773
2170,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2170,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2170,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2170,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2170,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2170,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2171,row_weighted,roc_auc,0.4523809523809524,0.5952380952380953,0.14285714285714296
2171,row_weighted,pr_auc_active,0.4658119658119658,0.545970695970696,0.08015873015873021
2171,row_weighted,pr_auc_inactive,0.5855398569684284,0.6793040293040293,0.09376417233560097
2171,row_weighted,balanced_accuracy,0.4642857142857143,0.7023809523809523,0.23809523809523803
2171,row_weighted,macro_f1,0.46153846153846156,0.6904761904761905,0.2289377289377289
2171,row_weighted,mcc,-0.07142857142857142,0.4147575310031266,0.486186102431698
2172,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2172,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2172,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2172,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2172,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2172,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2173,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2173,row_weighted,pr_auc_active,0.4777167277167277,0.545970695970696,0.06825396825396834
2173,row_weighted,pr_auc_inactive,0.599145299145299,0.6793040293040293,0.08015873015873032
2173,row_weighted,balanced_accuracy,0.45238095238095233,0.6309523809523809,0.1785714285714286
2173,row_weighted,macro_f1,0.4484848484848485,0.606060606060606,0.15757575757575748
2173,row_weighted,mcc,-0.09759000729485333,0.2828894749305018,0.38047948222535516
2174,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2174,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2174,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2174,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2174,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2174,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2175,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2175,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2175,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2175,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2175,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2175,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2176,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2176,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2176,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2176,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2176,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2176,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2177,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2177,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2177,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2177,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2177,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2177,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2178,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2178,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2178,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2178,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2178,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2178,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2179,row_weighted,roc_auc,0.5238095238095238,0.5952380952380953,0.07142857142857151
2179,row_weighted,pr_auc_active,0.5036426536426536,0.545970695970696,0.04232804232804244
2179,row_weighted,pr_auc_inactive,0.6304945054945055,0.6793040293040293,0.04880952380952386
2179,row_weighted,balanced_accuracy,0.6190476190476191,0.6309523809523809,0.011904761904761862
2179,row_weighted,macro_f1,0.6153846153846154,0.606060606060606,-0.009324009324009452
2179,row_weighted,mcc,0.23809523809523808,0.2828894749305018,0.044794236835263734
2180,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2180,row_weighted,pr_auc_active,0.486975986975987,0.55995670995671,0.072980722980723
2180,row_weighted,pr_auc_inactive,0.6205738705738706,0.7745421245421246,0.15396825396825398
2180,row_weighted,balanced_accuracy,0.6190476190476191,0.7023809523809523,0.08333333333333326
2180,row_weighted,macro_f1,0.6153846153846154,0.6904761904761905,0.07509157509157505
2180,row_weighted,mcc,0.23809523809523808,0.4147575310031266,0.17666229290788854
2181,row_weighted,roc_auc,0.5476190476190477,0.6428571428571429,0.09523809523809523
2181,row_weighted,pr_auc_active,0.5057239057239057,0.55995670995671,0.0542328042328043
2181,row_weighted,pr_auc_inactive,0.71212715855573,0.7745421245421246,0.06241496598639451
2181,row_weighted,balanced_accuracy,0.6071428571428572,0.7738095238095238,0.16666666666666663
2181,row_weighted,macro_f1,0.606060606060606,0.7692307692307693,0.1631701631701633
2181,row_weighted,mcc,0.21957751641341997,0.5476190476190477,0.32804153120562773
2182,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2182,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2182,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2182,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2182,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2182,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2183,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2183,row_weighted,pr_auc_active,0.48247863247863243,0.55995670995671,0.07747807747807756
